Reservoir_name,Basin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-10-15,2019,10,830,2.615,2.512,827.4
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-10-20,2019,10,830,2.615,2.499,827.11
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-10-27,2019,10,830,2.615,2.509,827.3566666666667
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-10-02,2019,10,830,2.615,2.519,827.6033333333334
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-10-07,2019,10,830,2.615,2.529,827.85
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-10-21,2019,10,830,2.615,2.495,827.06
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-10-26,2019,10,830,2.615,2.478,826.52
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-10-30,2019,10,830,2.615,2.456,826.14
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-10-31,2019,10,830,2.615,2.473,826.03
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-07,2019,11,830,2.615,2.419,825.25
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-20,2019,11,830,2.615,2.324,822.98
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-24,2019,11,830,2.615,2.295,822.28
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-26,2019,11,830,2.615,2.279,821.81
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-27,2019,11,830,2.615,2.266,821.58
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-29,2019,11,830,2.615,2.254,821.19
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-05,2019,11,830,2.615,2.427,825.41
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-06,2019,11,830,2.615,2.419,825.29
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-09,2019,11,830,2.615,2.406,824.92
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-12,2019,11,830,2.615,2.386,824.45
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-13,2019,11,830,2.615,2.423,824.3
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-22,2019,11,830,2.615,2.311,822.64
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-30,2019,11,830,2.615,2.242,820.91
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-08,2019,11,830,2.615,2.411,825.03
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-15,2019,11,830,2.615,2.365,823.98
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-23,2019,11,830,2.615,2.303,822.44
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-28,2019,11,830,2.615,2.254,821.19
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-10,2019,11,830,2.615,2.398,824.76
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-11,2019,11,830,2.615,2.394,824.6
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-14,2019,11,830,2.615,2.373,824.14
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-16,2019,11,830,2.615,2.357,823.79
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-17,2019,11,830,2.615,2.353,823.61
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-18,2019,11,830,2.615,2.344,823.42
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-21,2019,11,830,2.615,2.32,822.82
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-25,2019,11,830,2.615,2.287,822.06
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-01,2019,11,830,2.615,2.448,825.9
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-02,2019,11,830,2.615,2.44,825.76
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-03,2019,11,830,2.615,2.435,825.66
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-04,2019,11,830,2.615,2.432,825.55
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-11-19,2019,11,830,2.615,2.336,823.23
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-01,2019,12,830,2.615,2.23,820.68
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-04,2019,12,830,2.615,2.21,820.11
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-15,2019,12,830,2.615,2.084,816.97
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-19,2019,12,830,2.615,2.0629999999999997,816.375
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-21,2019,12,830,2.615,2.042,815.78
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-24,2019,12,830,2.615,2.008,814.95
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-27,2019,12,830,2.615,1.979,814.1
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-29,2019,12,830,2.615,2.0885,816.985
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-05,2019,12,830,2.615,2.198,819.87
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-16,2019,12,830,2.615,2.077,816.76
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-20,2019,12,830,2.615,2.046,815.9
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-22,2019,12,830,2.615,2.031,815.52
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-23,2019,12,830,2.615,2.02,815.19
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-26,2019,12,830,2.615,1.99,814.45
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-03,2019,12,830,2.615,2.218,820.31
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-14,2019,12,830,2.615,2.092,817.1
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-18,2019,12,830,2.615,2.058,816.27
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-02,2019,12,830,2.615,2.222,820.46
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-11,2019,12,830,2.615,2.119,817.86
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-12,2019,12,830,2.615,2.111,817.69
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-17,2019,12,830,2.615,2.069,816.56
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-25,2019,12,830,2.615,2.001,814.73
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-28,2019,12,830,2.615,1.964,813.74
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-30,2019,12,830,2.615,1.964,813.74
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-31,2019,12,830,2.615,1.964,813.74
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-06,2019,12,830,2.615,2.186,819.55
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-07,2019,12,830,2.615,2.174,819.25
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-08,2019,12,830,2.615,2.162,818.97
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-09,2019,12,830,2.615,2.147,818.57
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-10,2019,12,830,2.615,2.135,818.24
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2019-12-13,2019,12,830,2.615,2.1,817.34
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-05,2020,1,830,2.615,1.869,811.12
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-11,2020,1,830,2.615,1.793,809.05
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-16,2020,1,830,2.615,1.744,807.64
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-17,2020,1,830,2.615,1.716,806.85
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-21,2020,1,830,2.615,1.667,805.44
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-26,2020,1,830,2.615,1.603,803.53
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-01,2020,1,830,2.615,1.916,812.47
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-08,2020,1,830,2.615,1.833,810.15
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-13,2020,1,830,2.615,1.772,808.4
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-14,2020,1,830,2.615,1.7487,808.0
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-19,2020,1,830,2.615,1.695,806.25
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-29,2020,1,830,2.615,1.56,802.2
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-30,2020,1,830,2.615,1.55,801.9
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-31,2020,1,830,2.615,1.533,801.4
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-02,2020,1,830,2.615,1.905,812.08
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-09,2020,1,830,2.615,1.822,809.8
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-20,2020,1,830,2.615,1.682,805.85
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-25,2020,1,830,2.615,1.617,803.92
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-06,2020,1,830,2.615,1.858,810.79
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-15,2020,1,830,2.615,1.748,807.76
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-18,2020,1,830,2.615,1.706,806.5
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-22,2020,1,830,2.615,1.654,805.05
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-24,2020,1,830,2.615,1.627,804.26
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-27,2020,1,830,2.615,1.593,803.18
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-28,2020,1,830,2.615,1.57,802.57
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-03,2020,1,830,2.615,1.89,811.78
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-04,2020,1,830,2.615,1.879,811.43
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-07,2020,1,830,2.615,1.84,810.37
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-10,2020,1,830,2.615,1.808,809.4
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-12,2020,1,830,2.615,1.783,808.77
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-01-23,2020,1,830,2.615,1.641,804.63
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-04,2020,2,830,2.615,1.471,799.52
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-11,2020,2,830,2.615,1.365,796.24
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-17,2020,2,830,2.615,1.272,793.26
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-01,2020,2,830,2.615,1.514,800.85
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-08,2020,2,830,2.615,1.413,797.77
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-14,2020,2,830,2.615,1.319,794.69
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-20,2020,2,830,2.615,1.233,791.9
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-23,2020,2,830,2.615,1.187,790.49
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-25,2020,2,830,2.615,1.158,789.46
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-27,2020,2,830,2.615,1.131,788.57
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-07,2020,2,830,2.615,1.426,798.17
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-10,2020,2,830,2.615,1.384,796.8
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-13,2020,2,830,2.615,1.334,795.25
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-26,2020,2,830,2.615,1.137,788.75
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-12,2020,2,830,2.615,1.353,795.78
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-18,2020,2,830,2.615,1.26,792.87
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-19,2020,2,830,2.615,1.245,792.37
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-21,2020,2,830,2.615,1.22,791.5
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-22,2020,2,830,2.615,1.202,790.98
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-24,2020,2,830,2.615,1.173,789.97
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-28,2020,2,830,2.615,1.117,788.04
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-02,2020,2,830,2.615,1.5,800.45
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-03,2020,2,830,2.615,1.487,800.0
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-05,2020,2,830,2.615,1.458,799.15
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-06,2020,2,830,2.615,1.439,798.58
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-09,2020,2,830,2.615,1.397,797.29
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-15,2020,2,830,2.615,1.3,794.16
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-16,2020,2,830,2.615,1.288,793.74
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-02-29,2020,2,830,2.615,1.099,787.53
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-10,2020,3,830,2.615,1.0075,784.25
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-12,2020,3,830,2.615,0.916,780.97
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-19,2020,3,830,2.615,0.859,778.88
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-24,2020,3,830,2.615,0.809,776.9
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-26,2020,3,830,2.615,0.796,776.41
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-30,2020,3,830,2.615,0.775,775.58
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-31,2020,3,830,2.615,0.767,775.36
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-01,2020,3,830,2.615,1.082,786.79
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-03,2020,3,830,2.615,1.056,785.95
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-17,2020,3,830,2.615,0.881,779.68
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-20,2020,3,830,2.615,0.849,778.42
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-22,2020,3,830,2.615,0.8225,777.41
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-25,2020,3,830,2.615,0.796,776.4
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-28,2020,3,830,2.615,0.775,775.62
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-09,2020,3,830,2.615,0.972,782.95
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-11,2020,3,830,2.615,0.947,782.02
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-13,2020,3,830,2.615,0.908,780.68
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-16,2020,3,830,2.615,0.897,780.25
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-23,2020,3,830,2.615,0.816,777.27
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-04,2020,3,830,2.615,1.042,785.46
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-07,2020,3,830,2.615,1.002,784.05
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-14,2020,3,830,2.615,0.9359999999999999,781.66
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-18,2020,3,830,2.615,0.87,779.27
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-21,2020,3,830,2.615,0.835,777.98
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-27,2020,3,830,2.615,0.788,776.1
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-02,2020,3,830,2.615,1.073,786.5
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-05,2020,3,830,2.615,1.027,784.97
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-06,2020,3,830,2.615,1.016,784.5
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-08,2020,3,830,2.615,1.991,783.6
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-15,2020,3,830,2.615,0.9,780.32
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-03-29,2020,3,830,2.615,0.8220000000000001,777.4000000000001
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-04,2020,4,830,2.615,0.744,774.48
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-12,2020,4,830,2.615,0.708,773.0
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-14,2020,4,830,2.615,0.698,772.59
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-16,2020,4,830,2.615,0.691,772.29
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-17,2020,4,830,2.615,0.686,772.1
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-20,2020,4,830,2.615,0.668,771.48
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-28,2020,4,830,2.615,0.619,769.44
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-01,2020,4,830,2.615,0.757,774.9
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-05,2020,4,830,2.615,0.742,774.35
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-06,2020,4,830,2.615,0.739,774.22
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-08,2020,4,830,2.615,0.729,773.85
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-09,2020,4,830,2.615,0.726,773.69
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-11,2020,4,830,2.615,0.716,773.29
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-23,2020,4,830,2.615,0.648,770.65
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-25,2020,4,830,2.615,0.638,770.24
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-13,2020,4,830,2.615,0.701,772.75
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-15,2020,4,830,2.615,0.693,772.45
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-18,2020,4,830,2.615,0.678,771.86
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-24,2020,4,830,2.615,0.643,770.39
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-26,2020,4,830,2.615,0.633,770.01
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-27,2020,4,830,2.615,0.626,769.72
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-29,2020,4,830,2.615,0.611,769.18
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-02,2020,4,830,2.615,0.754,774.79
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-03,2020,4,830,2.615,0.749,774.65
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-07,2020,4,830,2.615,0.734,774.03
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-10,2020,4,830,2.615,0.719,773.48
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-19,2020,4,830,2.615,0.676,771.7
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-21,2020,4,830,2.615,0.663,771.21
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-22,2020,4,830,2.615,0.656,770.95
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-04-30,2020,4,830,2.615,0.606,768.91
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-01,2020,5,830,2.615,0.602,768.71
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-06,2020,5,830,2.615,0.599,768.61
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-12,2020,5,830,2.615,0.575,767.64
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-28,2020,5,830,2.615,0.441,761.96
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-03,2020,5,830,2.615,0.594,786.47
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-10,2020,5,830,2.615,0.582,767.97
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-11,2020,5,830,2.615,0.582,767.94
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-18,2020,5,830,2.615,0.541,766.27
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-22,2020,5,830,2.615,0.508,764.87
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-25,2020,5,830,2.615,0.483,763.75
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-02,2020,5,830,2.615,0.594,768.48
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-05,2020,5,830,2.615,0.602,768.74
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-08,2020,5,830,2.615,0.592,768.31
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-20,2020,5,830,2.615,0.529,765.7
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-21,2020,5,830,2.615,0.518,765.23
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-23,2020,5,830,2.615,0.501,764.5
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-27,2020,5,830,2.615,0.457,762.64
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-30,2020,5,830,2.615,0.41,760.5
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-31,2020,5,830,2.615,0.389,759.66
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-15,2020,5,830,2.615,0.558,766.9
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-17,2020,5,830,2.615,0.546,766.45
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-24,2020,5,830,2.615,0.494,764.25
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-26,2020,5,830,2.615,0.471,763.26
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-29,2020,5,830,2.615,0.425,761.19
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-04,2020,5,830,2.615,0.597,768.5
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-07,2020,5,830,2.615,0.597,768.5
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-09,2020,5,830,2.615,0.585,768.05
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-13,2020,5,830,2.615,0.592,767.35
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-14,2020,5,830,2.615,0.56,767.08
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-16,2020,5,830,2.615,0.551,766.68
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-05-19,2020,5,830,2.615,0.537,766.03
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-06-01,2020,6,830,2.615,0.374,758.96
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-06-02,2020,6,830,2.615,0.363,758.43
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-06-05,2020,6,830,2.615,0.304,755.71
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-06-13,2020,6,830,2.615,0.161,748.83
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-06-17,2020,6,830,2.615,0.111,746.33
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-06-26,2020,6,830,2.615,0.099,745.76
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-06-03,2020,6,830,2.615,0.343,757.57
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-06-09,2020,6,830,2.615,0.216,751.56
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2020-06-11,2020,6,830,2.615,0.187,750.1
